simulation_id,scenario_id,replicate,n_snps,n_sample,p_pop_hybridisation,p_individual_hybrid_given_pop,p_individual_hybrid_unconditional,expected_n_hybrid,prob_sample_contains_at_least_one_hybrid_theory,pop_hybridisation_occurred,true_n_hybrid,true_n_nonhybrid,true_any_hybrid,detected_hybrid_n_by_q,detected_true_hybrid_n_by_q,false_positive_n_by_q,false_negative_n_by_q,detected_any_true_hybrid_by_q,any_false_positive_by_q,mean_q_trout_hat,min_q_trout_hat,max_q_trout_hat,class_counts
104,snps_5_sample_10_pop_1_ind_1,4,5,10,1,1,1,10,1,TRUE,10,0,TRUE,9,9,0,1,TRUE,FALSE,0.53,0,0.8,BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=3; BC3_to_Salmon=1; BC3_to_Trout=1; F1=1; F2=1
105,snps_5_sample_10_pop_1_ind_1,5,5,10,1,1,1,10,1,TRUE,10,0,TRUE,7,7,0,3,TRUE,FALSE,0.64,0,1,BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=3; BC3_to_Salmon=1; F2=3
106,snps_5_sample_10_pop_1_ind_1,6,5,10,1,1,1,10,1,TRUE,10,0,TRUE,9,9,0,1,TRUE,FALSE,0.61,0.2,1,BC1_to_Salmon=1; BC2_to_Trout=2; BC3_to_Trout=2; F1=1; F2=4
107,snps_5_sample_10_pop_1_ind_1,7,5,10,1,1,1,10,1,TRUE,10,0,TRUE,7,7,0,3,TRUE,FALSE,0.36,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Salmon=2; BC3_to_Salmon=2; BC3_to_Trout=2; F2=1
108,snps_5_sample_10_pop_1_ind_1,8,5,10,1,1,1,10,1,TRUE,10,0,TRUE,10,10,0,0,TRUE,FALSE,0.6,0.2,0.9,BC1_to_Trout=2; BC2_to_Salmon=1; BC3_to_Salmon=1; BC3_to_Trout=2; F1=1; F2=3
109,snps_5_sample_10_pop_1_ind_1,9,5,10,1,1,1,10,1,TRUE,10,0,TRUE,7,7,0,3,TRUE,FALSE,0.59,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=1; F1=1; F2=2
110,snps_5_sample_10_pop_1_ind_1,10,5,10,1,1,1,10,1,TRUE,10,0,TRUE,8,8,0,2,TRUE,FALSE,0.53,0.1,1,BC1_to_Salmon=3; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=2; F1=1; F2=2
111,snps_5_sample_20_pop_1_ind_0,1,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
112,snps_5_sample_20_pop_1_ind_0,2,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
113,snps_5_sample_20_pop_1_ind_0,3,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
114,snps_5_sample_20_pop_1_ind_0,4,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.8,0,1,nonhybrid_Salmon=4; nonhybrid_Trout=16
115,snps_5_sample_20_pop_1_ind_0,5,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
116,snps_5_sample_20_pop_1_ind_0,6,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
117,snps_5_sample_20_pop_1_ind_0,7,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
118,snps_5_sample_20_pop_1_ind_0,8,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
119,snps_5_sample_20_pop_1_ind_0,9,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
120,snps_5_sample_20_pop_1_ind_0,10,5,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
121,snps_5_sample_20_pop_1_ind_0.001,1,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
122,snps_5_sample_20_pop_1_ind_0.001,2,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.625,0,1,F1=1; nonhybrid_Salmon=7; nonhybrid_Trout=12
123,snps_5_sample_20_pop_1_ind_0.001,3,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
124,snps_5_sample_20_pop_1_ind_0.001,4,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.35,0,1,nonhybrid_Salmon=13; nonhybrid_Trout=7
125,snps_5_sample_20_pop_1_ind_0.001,5,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
126,snps_5_sample_20_pop_1_ind_0.001,6,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
127,snps_5_sample_20_pop_1_ind_0.001,7,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.75,0,1,nonhybrid_Salmon=5; nonhybrid_Trout=15
128,snps_5_sample_20_pop_1_ind_0.001,8,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
129,snps_5_sample_20_pop_1_ind_0.001,9,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
130,snps_5_sample_20_pop_1_ind_0.001,10,5,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
131,snps_5_sample_20_pop_1_ind_0.005,1,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.495,0,1,BC3_to_Trout=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
132,snps_5_sample_20_pop_1_ind_0.005,2,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
133,snps_5_sample_20_pop_1_ind_0.005,3,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
134,snps_5_sample_20_pop_1_ind_0.005,4,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
135,snps_5_sample_20_pop_1_ind_0.005,5,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
136,snps_5_sample_20_pop_1_ind_0.005,6,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
137,snps_5_sample_20_pop_1_ind_0.005,7,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
138,snps_5_sample_20_pop_1_ind_0.005,8,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
139,snps_5_sample_20_pop_1_ind_0.005,9,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
140,snps_5_sample_20_pop_1_ind_0.005,10,5,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
141,snps_5_sample_20_pop_1_ind_0.01,1,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.535,0,1,BC1_to_Trout=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
142,snps_5_sample_20_pop_1_ind_0.01,2,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.515,0,1,F2=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
143,snps_5_sample_20_pop_1_ind_0.01,3,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.575,0,1,F2=1; nonhybrid_Salmon=8; nonhybrid_Trout=11
144,snps_5_sample_20_pop_1_ind_0.01,4,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.625,0,1,F1=1; nonhybrid_Salmon=7; nonhybrid_Trout=12
145,snps_5_sample_20_pop_1_ind_0.01,5,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
146,snps_5_sample_20_pop_1_ind_0.01,6,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
147,snps_5_sample_20_pop_1_ind_0.01,7,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.35,0,1,nonhybrid_Salmon=13; nonhybrid_Trout=7
148,snps_5_sample_20_pop_1_ind_0.01,8,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.25,0,1,nonhybrid_Salmon=15; nonhybrid_Trout=5
149,snps_5_sample_20_pop_1_ind_0.01,9,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
150,snps_5_sample_20_pop_1_ind_0.01,10,5,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
151,snps_5_sample_20_pop_1_ind_0.025,1,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.385,0,1,BC2_to_Trout=1; nonhybrid_Salmon=12; nonhybrid_Trout=7
152,snps_5_sample_20_pop_1_ind_0.025,2,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.495,0,1,BC3_to_Trout=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
153,snps_5_sample_20_pop_1_ind_0.025,3,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.59,0,1,BC1_to_Trout=1; BC2_to_Salmon=1; BC2_to_Trout=1; nonhybrid_Salmon=7; nonhybrid_Trout=10
154,snps_5_sample_20_pop_1_ind_0.025,4,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
155,snps_5_sample_20_pop_1_ind_0.025,5,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.3,0,1,nonhybrid_Salmon=14; nonhybrid_Trout=6
156,snps_5_sample_20_pop_1_ind_0.025,6,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.555,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=8; nonhybrid_Trout=11
157,snps_5_sample_20_pop_1_ind_0.025,7,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.35,0,1,nonhybrid_Salmon=13; nonhybrid_Trout=7
158,snps_5_sample_20_pop_1_ind_0.025,8,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
159,snps_5_sample_20_pop_1_ind_0.025,9,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
160,snps_5_sample_20_pop_1_ind_0.025,10,5,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
161,snps_5_sample_20_pop_1_ind_0.05,1,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.525,0,1,F2=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
162,snps_5_sample_20_pop_1_ind_0.05,2,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.315,0,1,BC3_to_Salmon=1; nonhybrid_Salmon=13; nonhybrid_Trout=6
163,snps_5_sample_20_pop_1_ind_0.05,3,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
164,snps_5_sample_20_pop_1_ind_0.05,4,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
165,snps_5_sample_20_pop_1_ind_0.05,5,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.32,0,1,BC3_to_Salmon=1; F2=1; nonhybrid_Salmon=12; nonhybrid_Trout=6
166,snps_5_sample_20_pop_1_ind_0.05,6,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.575,0,1,BC1_to_Trout=1; nonhybrid_Salmon=8; nonhybrid_Trout=11
167,snps_5_sample_20_pop_1_ind_0.05,7,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.555,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=8; nonhybrid_Trout=11
168,snps_5_sample_20_pop_1_ind_0.05,8,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
169,snps_5_sample_20_pop_1_ind_0.05,9,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,3,17,TRUE,2,2,0,1,TRUE,FALSE,0.58,0,1,BC1_to_Trout=1; BC3_to_Trout=2; nonhybrid_Salmon=8; nonhybrid_Trout=9
170,snps_5_sample_20_pop_1_ind_0.05,10,5,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.545,0,1,BC3_to_Trout=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
171,snps_5_sample_20_pop_1_ind_0.1,1,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.55,0,1,BC1_to_Trout=1; BC2_to_Salmon=1; F2=1; nonhybrid_Salmon=8; nonhybrid_Trout=9
172,snps_5_sample_20_pop_1_ind_0.1,2,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,4,16,TRUE,2,2,0,2,TRUE,FALSE,0.44,0,1,BC2_to_Salmon=2; BC3_to_Trout=1; F2=1; nonhybrid_Salmon=9; nonhybrid_Trout=7
173,snps_5_sample_20_pop_1_ind_0.1,3,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,4,16,TRUE,3,3,0,1,TRUE,FALSE,0.54,0,1,BC1_to_Salmon=1; BC2_to_Trout=1; BC3_to_Trout=1; F2=1; nonhybrid_Salmon=8; nonhybrid_Trout=8
174,snps_5_sample_20_pop_1_ind_0.1,4,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
175,snps_5_sample_20_pop_1_ind_0.1,5,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.5,0,1,BC3_to_Salmon=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
176,snps_5_sample_20_pop_1_ind_0.1,6,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
177,snps_5_sample_20_pop_1_ind_0.1,7,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.375,0,1,BC1_to_Salmon=1; BC2_to_Salmon=1; nonhybrid_Salmon=11; nonhybrid_Trout=7
178,snps_5_sample_20_pop_1_ind_0.1,8,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.4,0,1,BC3_to_Salmon=1; nonhybrid_Salmon=11; nonhybrid_Trout=8
179,snps_5_sample_20_pop_1_ind_0.1,9,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.51,0,1,BC2_to_Salmon=1; BC3_to_Salmon=1; BC3_to_Trout=1; nonhybrid_Salmon=8; nonhybrid_Trout=9
180,snps_5_sample_20_pop_1_ind_0.1,10,5,20,1,0.1,0.1,2,0.8784233454094307,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.385,0,1,BC3_to_Salmon=1; BC3_to_Trout=1; nonhybrid_Salmon=11; nonhybrid_Trout=7
181,snps_5_sample_20_pop_1_ind_0.25,1,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,3,17,TRUE,2,2,0,1,TRUE,FALSE,0.46,0,1,BC1_to_Trout=1; BC3_to_Salmon=1; F1=1; nonhybrid_Salmon=9; nonhybrid_Trout=8
182,snps_5_sample_20_pop_1_ind_0.25,2,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,5,15,TRUE,5,5,0,0,TRUE,FALSE,0.54,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=1; BC3_to_Trout=1; nonhybrid_Salmon=7; nonhybrid_Trout=8
183,snps_5_sample_20_pop_1_ind_0.25,3,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,8,12,TRUE,7,7,0,1,TRUE,FALSE,0.405,0,1,BC1_to_Salmon=3; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=1; F1=1; nonhybrid_Salmon=7; nonhybrid_Trout=5
184,snps_5_sample_20_pop_1_ind_0.25,4,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,8,12,TRUE,7,7,0,1,TRUE,FALSE,0.49,0,1,BC2_to_Salmon=1; BC3_to_Trout=3; F1=2; F2=2; nonhybrid_Salmon=7; nonhybrid_Trout=5
185,snps_5_sample_20_pop_1_ind_0.25,5,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,8,12,TRUE,7,7,0,1,TRUE,FALSE,0.4,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Salmon=1; BC3_to_Trout=2; F1=2; nonhybrid_Salmon=8; nonhybrid_Trout=4
186,snps_5_sample_20_pop_1_ind_0.25,6,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,4,16,TRUE,4,4,0,0,TRUE,FALSE,0.43,0,1,BC2_to_Trout=1; BC3_to_Trout=1; F1=1; F2=1; nonhybrid_Salmon=10; nonhybrid_Trout=6
187,snps_5_sample_20_pop_1_ind_0.25,7,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,7,13,TRUE,6,6,0,1,TRUE,FALSE,0.425,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=1; F1=1; F2=1; nonhybrid_Salmon=8; nonhybrid_Trout=5
188,snps_5_sample_20_pop_1_ind_0.25,8,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,7,13,TRUE,6,6,0,1,TRUE,FALSE,0.48,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Trout=1; nonhybrid_Salmon=7; nonhybrid_Trout=6
189,snps_5_sample_20_pop_1_ind_0.25,9,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,4,16,TRUE,3,3,0,1,TRUE,FALSE,0.415,0,1,BC2_to_Salmon=1; BC3_to_Salmon=1; F1=2; nonhybrid_Salmon=9; nonhybrid_Trout=7
190,snps_5_sample_20_pop_1_ind_0.25,10,5,20,1,0.25,0.25,5,0.996828788061066,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.53,0,1,BC1_to_Trout=1; F1=2; nonhybrid_Salmon=8; nonhybrid_Trout=9
191,snps_5_sample_20_pop_1_ind_0.5,1,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,11,9,TRUE,5,5,0,6,TRUE,FALSE,0.485,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; BC2_to_Salmon=1; BC2_to_Trout=2; BC3_to_Salmon=4; BC3_to_Trout=2; nonhybrid_Salmon=4; nonhybrid_Trout=5
192,snps_5_sample_20_pop_1_ind_0.5,2,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,8,12,TRUE,7,7,0,1,TRUE,FALSE,0.615,0,1,BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=3; BC3_to_Salmon=1; BC3_to_Trout=1; nonhybrid_Salmon=5; nonhybrid_Trout=7
193,snps_5_sample_20_pop_1_ind_0.5,3,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,14,6,TRUE,11,11,0,3,TRUE,FALSE,0.585,0,1,BC1_to_Salmon=3; BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=3; BC3_to_Salmon=1; BC3_to_Trout=1; F1=1; F2=2; nonhybrid_Salmon=3; nonhybrid_Trout=3
194,snps_5_sample_20_pop_1_ind_0.5,4,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,7,13,TRUE,7,7,0,0,TRUE,FALSE,0.535,0,1,BC1_to_Salmon=3; BC1_to_Trout=2; BC2_to_Trout=1; F2=1; nonhybrid_Salmon=6; nonhybrid_Trout=7
195,snps_5_sample_20_pop_1_ind_0.5,5,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,13,7,TRUE,12,12,0,1,TRUE,FALSE,0.49,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; BC2_to_Salmon=3; BC2_to_Trout=1; BC3_to_Trout=2; F1=3; F2=2; nonhybrid_Salmon=4; nonhybrid_Trout=3
196,snps_5_sample_20_pop_1_ind_0.5,6,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,9,11,TRUE,7,7,0,2,TRUE,FALSE,0.54,0,1,BC2_to_Salmon=2; BC2_to_Trout=3; BC3_to_Trout=1; F1=1; F2=2; nonhybrid_Salmon=5; nonhybrid_Trout=6
197,snps_5_sample_20_pop_1_ind_0.5,7,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,8,12,TRUE,6,6,0,2,TRUE,FALSE,0.475,0,1,BC1_to_Salmon=1; BC2_to_Salmon=3; BC3_to_Salmon=1; BC3_to_Trout=2; F2=1; nonhybrid_Salmon=5; nonhybrid_Trout=7
198,snps_5_sample_20_pop_1_ind_0.5,8,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,7,13,TRUE,7,7,0,0,TRUE,FALSE,0.46,0,1,BC1_to_Salmon=1; BC2_to_Salmon=2; BC3_to_Salmon=1; F1=1; F2=2; nonhybrid_Salmon=6; nonhybrid_Trout=7
199,snps_5_sample_20_pop_1_ind_0.5,9,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,10,10,TRUE,8,8,0,2,TRUE,FALSE,0.565,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=2; F1=2; F2=1; nonhybrid_Salmon=4; nonhybrid_Trout=6
200,snps_5_sample_20_pop_1_ind_0.5,10,5,20,1,0.5,0.5,10,0.9999990463256836,TRUE,11,9,TRUE,8,8,0,3,TRUE,FALSE,0.47,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; BC2_to_Salmon=2; BC3_to_Salmon=1; BC3_to_Trout=3; F1=1; F2=2; nonhybrid_Salmon=5; nonhybrid_Trout=4
201,snps_5_sample_20_pop_1_ind_0.75,1,5,20,1,0.75,0.75,15,0.9999999999990905,TRUE,18,2,TRUE,13,13,0,5,TRUE,FALSE,0.34500000000000003,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Salmon=5; BC2_to_Trout=2; BC3_to_Salmon=4; BC3_to_Trout=1; F2=3; nonhybrid_Salmon=2
202,snps_5_sample_20_pop_1_ind_0.75,2,5,20,1,0.75,0.75,15,0.9999999999990905,TRUE,12,8,TRUE,11,11,0,1,TRUE,FALSE,0.56,0,1,BC1_to_Salmon=3; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Trout=2; F1=4; F2=1; nonhybrid_Salmon=3; nonhybrid_Trout=5
203,snps_5_sample_20_pop_1_ind_0.75,3,5,20,1,0.75,0.75,15,0.9999999999990905,TRUE,15,5,TRUE,11,11,0,4,TRUE,FALSE,0.48,0,1,BC1_to_Salmon=1; BC1_to_Trout=3; BC2_to_Salmon=3; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=3; F1=3; nonhybrid_Salmon=3; nonhybrid_Trout=2
